참조표준명,지역,성별,나이(세),고혈압약복용자포함여부,측정값평균(mmHg),확장불확도(mmHg),측정수(건),표준편차(mmHg),1분위수(Percentile),5분위수(Percentile),10분위(Percentile),25분위(Percentile),50분위(Percentile),75분위(Percentile),90분위(Percentile),95분위(Percentile),99분위(Percentile)
수축기,대전,남성,63~64세,제외,124,33,2320,13,96,104,108,115,124,133,139,144,157
수축기,대전,남성,65~66세,제외,124,33,1679,13,95,102,109,115,124,133,139,145,156
수축기,대전,남성,67~68세,제외,124,34,1242,13,93,102,108,115,124,133,139,146,159
수축기,대전,남성,69~70세,제외,125,34,978,14,95,102,108,115,125,134,139,147,160
수축기,대전,남성,71~72세,제외,125,34,808,14,94,103,108,116,125,134,140,148,158
수축기,대전,남성,73~74세,제외,125,33,579,13,96,104,108,116,125,134,140,148,159
수축기,대전,남성,75세이상,제외,127,35,1455,15,94,104,109,117,128,135,144,151,165
수축기,대전,여성,20~24세,제외,111,30,6123,11,90,94,98,104,111,118,125,130,138
수축기,대전,여성,25~26세,제외,111,30,4836,11,90,95,98,104,110,118,125,130,139
수축기,대전,여성,27~28세,제외,111,30,4892,11,90,94,98,103,110,118,126,130,139
수축기,대전,여성,29~30세,제외,111,30,4453,11,90,95,98,103,110,118,126,130,138
수축기,대전,여성,31~32세,제외,111,31,3910,11,90,94,98,103,110,118,126,132,142
수축기,대전,여성,33~34세,제외,112,31,3678,12,90,94,98,103,111,118,127,132,140
수축기,대전,여성,35~36세,제외,112,31,4020,12,90,95,98,104,111,119,127,133,145
수축기,대전,여성,37~38세,제외,113,31,4180,12,90,95,99,104,112,120,128,134,144
수축기,대전,여성,39~40세,제외,114,31,5975,12,90,96,100,106,113,121,130,135,143
수축기,대전,여성,41~42세,제외,114,32,5739,12,90,95,100,106,113,122,130,136,149
수축기,대전,여성,43~44세,제외,115,32,6108,13,90,96,100,107,114,123,132,137,147
수축기,대전,여성,45~46세,제외,116,32,6342,13,90,97,100,107,115,124,133,138,150
수축기,대전,여성,47~48세,제외,116,33,6353,13,90,97,100,108,115,124,134,138,150
수축기,대전,여성,49~50세,제외,118,33,6242,13,90,98,100,109,117,126,135,139,152
수축기,대전,여성,51~52세,제외,118,34,5508,13,90,98,101,109,118,128,136,139,154
수축기,대전,여성,53~54세,제외,118,34,5053,13,90,98,101,109,117,127,136,139,152
수축기,대전,여성,55~56세,제외,119,33,4983,13,91,98,101,110,118,128,136,139,153
수축기,대전,여성,57~58세,제외,119,33,5363,13,92,99,102,110,119,129,136,139,154
수축기,대전,여성,59~60세,제외,120,34,4462,13,90,99,102,110,120,129,137,140,156
수축기,대전,여성,61~62세,제외,120,33,3751,13,92,100,103,111,120,130,137,140,153
수축기,대전,여성,63~64세,제외,122,33,3040,13,93,100,105,113,121,131,138,142,157
수축기,대전,여성,65~66세,제외,123,33,2084,13,94,100,106,113,122,131,138,142,158
수축기,대전,여성,67~68세,제외,123,34,1521,13,94,100,105,114,124,133,139,145,157
수축기,대전,여성,69~70세,제외,124,34,1216,14,95,102,107,115,125,134,140,147,160
수축기,대전,여성,71~72세,제외,125,34,861,14,92,102,107,115,125,134,140,147,158
수축기,대전,여성,73~74세,제외,126,34,575,14,91,105,110,118,127,136,142,148,158
수축기,대전,여성,75세이상,제외,127,35,1375,14,93,104,110,118,128,136,144,152,165
수축기,울산,남성,20~24세,제외,122,30,4085,11,98,104,108,114,121,130,137,139,148
수축기,울산,남성,25~26세,제외,123,30,4303,11,100,106,110,116,123,131,138,139,150
수축기,울산,남성,27~28세,제외,124,30,5346,11,100,106,110,117,124,132,138,139,149
수축기,울산,남성,29~30세,제외,124,30,5545,11,100,106,110,118,125,132,138,139,148
수축기,울산,남성,31~32세,제외,125,30,5371,11,100,107,110,118,125,133,138,139,150
수축기,울산,남성,33~34세,제외,125,30,5542,11,100,107,110,118,126,134,138,139,151
수축기,울산,남성,35~36세,제외,126,30,5875,11,100,108,110,118,126,134,139,139,152
수축기,울산,남성,37~38세,제외,126,30,6608,11,100,108,110,118,126,134,139,139,152
수축기,울산,남성,39~40세,제외,125,30,7301,11,100,107,110,118,126,134,139,140,153
수축기,울산,남성,41~42세,제외,125,31,6289,12,100,106,110,118,125,134,139,140,156
수축기,울산,남성,43~44세,제외,125,31,5708,12,100,106,110,118,125,134,139,140,156
수축기,울산,남성,45~46세,제외,125,31,5323,12,100,106,110,118,125,134,139,140,159
수축기,울산,남성,47~48세,제외,125,31,5789,12,98,105,110,117,125,134,139,140,155
수축기,울산,남성,49~50세,제외,125,32,5832,12,98,105,110,117,125,134,139,140,158
수축기,울산,남성,51~52세,제외,126,32,6183,12,99,106,110,118,126,134,139,143,160
수축기,울산,남성,53~54세,제외,125,32,6703,12,98,105,110,117,126,135,139,142,160
수축기,울산,남성,55~56세,제외,126,32,5331,13,99,105,109,117,126,134,139,144,160
수축기,울산,남성,57~58세,제외,126,32,5870,13,97,105,110,118,126,135,139,145,160
수축기,울산,남성,59~60세,제외,126,32,5002,12,98,106,110,118,127,135,139,144,160
수축기,울산,남성,61~62세,제외,124,31,2873,12,98,104,109,116,124,132,138,139,151
수축기,울산,남성,63~64세,제외,124,32,2424,12,96,104,109,117,124,132,139,140,160
수축기,울산,남성,65~66세,제외,124,31,1777,12,96,105,110,116,124,132,138,139,156
수축기,울산,남성,67~68세,제외,124,32,1230,13,92,102,108,116,124,132,138,142,158
수축기,울산,남성,69~70세,제외,124,31,1015,11,99,105,110,116,124,131,138,139,158
수축기,울산,남성,71~72세,제외,124,33,739,13,91,104,109,115,123,130,139,145,160
수축기,울산,남성,73~74세,제외,123,33,473,13,92,100,108,115,122,130,138,145,164
수축기,울산,남성,75세이상,제외,124,33,993,13,93,103,109,116,124,130,138,144,160
수축기,울산,여성,20~24세,제외,112,29,3619,11,90,95,100,105,112,119,126,130,138
수축기,울산,여성,25~26세,제외,112,28,2742,10,90,97,100,105,112,118,125,129,138
수축기,울산,여성,27~28세,제외,112,29,2711,10,90,95,100,104,111,118,125,130,138
수축기,울산,여성,29~30세,제외,112,29,2379,10,90,96,100,105,112,119,126,130,139
수축기,울산,여성,31~32세,제외,112,30,2121,11,90,95,99,104,111,119,125,130,139
수축기,울산,여성,33~34세,제외,112,30,1934,11,90,95,99,105,111,119,126,130,139
수축기,울산,여성,35~36세,제외,113,30,2188,11,90,96,100,106,113,120,126,130,139
수축기,울산,여성,37~38세,제외,113,31,2397,11,90,96,100,105,112,120,127,132,142
수축기,울산,여성,39~40세,제외,114,30,3458,11,90,97,100,107,114,121,129,134,143
수축기,울산,여성,41~42세,제외,114,30,3346,11,90,97,100,107,114,121,128,133,140
수축기,울산,여성,43~44세,제외,115,31,3612,12,90,96,100,107,115,122,130,136,148
수축기,울산,여성,45~46세,제외,116,31,4179,12,90,98,100,108,116,124,130,136,146
수축기,울산,여성,47~48세,제외,116,31,4375,12,90,98,101,108,116,124,132,138,150
수축기,울산,여성,49~50세,제외,117,32,4775,12,90,98,101,109,117,124,132,138,150
수축기,울산,여성,51~52세,제외,117,32,4485,12,90,99,101,110,118,125,133,138,150
수축기,울산,여성,53~54세,제외,117,31,4277,12,90,98,102,110,117,124,132,138,150
수축기,울산,여성,55~56세,제외,117,31,4220,12,91,98,102,110,118,125,132,138,150
수축기,울산,여성,57~58세,제외,118,31,4473,12,92,100,103,110,119,126,134,138,150
수축기,울산,여성,59~60세,제외,119,31,3777,12,90,100,104,111,119,126,134,138,150
수축기,울산,여성,61~62세,제외,119,31,3045,12,93,100,104,111,119,126,134,138,150
수축기,울산,여성,63~64세,제외,119,31,2531,11,91,100,105,112,120,126,134,138,150
수축기,울산,여성,65~66세,제외,120,32,1785,12,92,100,104,112,120,126,135,138,152
수축기,울산,여성,67~68세,제외,121,31,1199,12,92,101,106,113,121,128,136,138,154
수축기,울산,여성,69~70세,제외,122,30,979,11,96,102,108,114,120,130,137,139,152
수축기,울산,여성,71~72세,제외,122,31,656,12,94,102,107,114,121,130,138,140,158
수축기,울산,여성,73~74세,제외,122,30,434,11,98,104,110,114,122,130,136,140,150
수축기,울산,여성,75세이상,제외,123,35,872,14,90,100,107,114,122,130,138,145,162
수축기,경기,남성,20~24세,제외,120,30,31911,11,95,101,107,112,119,128,135,139,150
수축기,경기,남성,25~26세,제외,121,31,32909,11,96,102,108,113,120,129,136,139,151
수축기,경기,남성,27~28세,제외,122,31,44055,12,98,104,108,114,120,130,137,139,151
수축기,경기,남성,29~30세,제외,122,31,45512,12,98,104,109,114,121,130,137,140,153
수축기,경기,남성,31~32세,제외,123,31,46300,12,98,105,109,115,122,130,138,140,154
수축기,경기,남성,33~34세,제외,123,31,49284,12,99,105,110,115,122,130,138,141,155
수축기,경기,남성,35~36세,제외,123,31,55779,12,99,105,110,116,122,131,138,142,156
수축기,경기,남성,37~38세,제외,124,31,60436,12,99,105,110,116,123,131,138,143,156
수축기,경기,남성,39~40세,제외,123,31,64213,12,98,105,109,115,122,130,138,142,156
수축기,경기,남성,41~42세,제외,123,31,56470,12,98,104,109,115,122,130,138,142,155
수축기,경기,남성,43~44세,제외,123,31,56116,12,97,104,109,115,122,130,138,142,155
수축기,경기,남성,45~46세,제외,123,32,56513,12,97,104,109,115,122,130,138,142,156
수축기,경기,남성,47~48세,제외,123,32,54809,12,97,104,108,115,122,130,138,142,155
수축기,경기,남성,49~50세,제외,123,32,50871,12,96,103,108,115,122,130,138,143,156
수축기,경기,남성,51~52세,제외,123,32,42754,13,96,103,108,114,122,131,138,143,156
수축기,경기,남성,53~54세,제외,123,32,39688,13,96,103,108,115,122,131,138,143,156
수축기,경기,남성,55~56세,제외,123,33,36419,13,95,102,108,115,123,131,139,144,158
수축기,경기,남성,57~58세,제외,124,33,35601,13,95,103,108,115,123,132,139,144,158
수축기,경기,남성,59~60세,제외,124,33,30426,13,95,103,108,115,124,132,139,145,159
수축기,경기,남성,61~62세,제외,124,33,22179,13,95,103,109,116,124,133,139,146,158
수축기,경기,남성,63~64세,제외,125,33,17647,13,95,103,109,116,124,133,140,146,160
수축기,경기,남성,65~66세,제외,125,33,13198,13,96,103,109,117,125,134,140,147,160
수축기,경기,남성,67~68세,제외,125,33,9412,13,95,103,109,117,125,134,140,148,160
수축기,경기,남성,69~70세,제외,126,34,8806,14,95,104,110,118,126,135,141,149,161
수축기,경기,남성,71~72세,제외,127,34,7247,14,95,105,110,118,127,136,144,150,162
수축기,경기,남성,73~74세,제외,127,34,5017,14,95,105,110,118,128,136,143,150,162
수축기,경기,남성,75세이상,제외,127,35,12209,14,95,104,110,118,128,136,144,150,162
수축기,경기,여성,20~24세,제외,112,30,41272,11,90,95,99,104,111,119,126,131,139
수축기,경기,여성,25~26세,제외,112,30,33409,11,90,95,99,104,111,119,126,130,139
수축기,경기,여성,27~28세,제외,111,30,35043,11,90,95,98,104,110,118,126,130,139
수축기,경기,여성,29~30세,제외,111,30,31735,11,90,94,98,104,110,118,126,130,139
수축기,경기,여성,31~32세,제외,112,30,28832,11,90,95,98,104,111,119,127,132,140
수축기,경기,여성,33~34세,제외,112,31,27999,12,90,95,98,104,111,119,128,132,142
수축기,경기,여성,35~36세,제외,112,31,30224,12,90,94,98,104,111,119,128,133,143
수축기,경기,여성,37~38세,제외,113,31,32381,12,90,95,99,104,112,120,129,134,145
수축기,경기,여성,39~40세,제외,114,31,49182,12,90,95,100,105,113,121,130,135,145
수축기,경기,여성,41~42세,제외,114,32,46600,12,90,96,100,106,113,121,130,135,147
수축기,경기,여성,43~44세,제외,115,32,49098,13,90,96,100,106,114,122,131,136,149
수축기,경기,여성,45~46세,제외,116,32,52206,13,90,96,100,107,115,124,132,137,149
수축기,경기,여성,47~48세,제외,116,33,51827,13,90,97,100,108,116,125,133,138,150
수축기,경기,여성,49~50세,제외,117,33,50679,13,90,98,100,109,117,126,134,139,151
수축기,경기,여성,51~52세,제외,118,33,44945,13,90,98,101,110,118,127,135,139,152
수축기,경기,여성,53~54세,제외,118,33,42000,13,90,98,102,110,118,127,135,139,152
수축기,경기,여성,55~56세,제외,119,33,39050,13,90,98,102,110,118,128,136,139,153
수축기,경기,여성,57~58세,제외,120,33,39242,13,91,99,103,110,119,129,136,140,153
수축기,경기,여성,59~60세,제외,120,33,33245,13,91,100,103,111,120,130,137,140,155
수축기,경기,여성,61~62세,제외,121,33,25972,13,92,100,104,112,120,130,138,141,155
수축기,경기,여성,63~64세,제외,122,33,20683,13,93,100,105,112,121,130,138,142,155
수축기,경기,여성,65~66세,제외,123,33,14994,13,92,101,106,114,123,132,139,144,157
수축기,경기,여성,67~68세,제외,124,33,10052,13,93,102,107,115,124,132,139,145,158
수축기,경기,여성,69~70세,제외,125,34,8875,13,94,103,109,116,125,134,140,148,160
수축기,경기,여성,71~72세,제외,126,34,6644,13,95,103,109,117,126,134,141,148,160
수축기,경기,여성,73~74세,제외,126,34,4436,14,96,104,110,118,127,135,142,150,160
수축기,경기,여성,75세이상,제외,128,36,10975,15,94,104,110,119,128,137,146,152,166
수축기,강원,남성,20~24세,제외,120,31,5899,11,98,102,108,112,119,129,135,139,152
수축기,강원,남성,25~26세,제외,121,30,6265,11,98,104,110,113,119,129,135,138,151
수축기,강원,남성,27~28세,제외,122,31,5980,12,99,105,110,115,120,130,137,140,154
수축기,강원,남성,29~30세,제외,123,31,5367,12,100,104,109,115,120,130,138,140,153
수축기,강원,남성,31~32세,제외,123,31,5087,12,100,105,110,115,121,130,138,143,156
수축기,강원,남성,33~34세,제외,124,32,5068,12,100,106,110,116,122,131,138,144,158
수축기,강원,남성,35~36세,제외,124,32,5437,12,100,106,110,116,123,132,138,144,160
수축기,강원,남성,37~38세,제외,124,32,5768,12,100,106,110,116,123,132,139,146,159
수축기,강원,남성,39~40세,제외,125,32,6622,12,100,106,110,116,124,132,139,146,160
수축기,강원,남성,41~42세,제외,124,31,5788,12,99,106,110,116,123,132,138,144,157
수축기,강원,남성,43~44세,제외,124,32,5911,13,99,105,110,116,124,132,139,146,160
수축기,강원,남성,45~46세,제외,124,33,6092,13,99,105,110,116,123,132,140,147,160
수축기,강원,남성,47~48세,제외,124,33,6014,13,98,104,109,116,122,132,139,147,160
수축기,강원,남성,49~50세,제외,124,33,5614,13,98,105,109,116,124,132,140,147,163
수축기,강원,남성,51~52세,제외,124,33,5024,13,98,104,109,116,124,133,140,146,162
수축기,강원,남성,53~54세,제외,125,34,4436,13,98,105,109,116,124,133,140,148,163
수축기,강원,남성,55~56세,제외,125,34,4415,14,96,104,109,116,124,133,140,148,161
수축기,강원,남성,57~58세,제외,125,34,4706,14,97,104,109,116,124,134,141,150,163
수축기,강원,남성,59~60세,제외,126,35,4180,14,97,104,109,116,125,134,143,150,164
수축기,강원,남성,61~62세,제외,126,35,3648,14,96,104,109,116,125,135,142,150,165
수축기,강원,남성,63~64세,제외,126,35,3004,14,96,104,110,116,126,135,143,150,166
수축기,강원,남성,65~66세,제외,126,36,2333,15,96,104,109,117,126,136,144,151,169
수축기,강원,남성,67~68세,제외,127,35,1514,14,98,106,110,118,127,135,144,150,168
수축기,강원,남성,69~70세,제외,129,36,1586,15,98,107,111,118,128,138,147,154,170
수축기,강원,남성,71~72세,제외,128,37,1457,15,94,104,110,118,128,138,149,154,166
수축기,강원,남성,73~74세,제외,130,38,1208,16,100,106,110,118,130,139,151,160,173
수축기,강원,남성,75세이상,제외,129,39,3461,17,94,105,110,118,129,139,150,159,175
수축기,강원,여성,20~24세,제외,114,30,5197,11,90,96,100,106,113,120,129,133,143
수축기,강원,여성,25~26세,제외,113,30,3479,11,90,98,100,106,112,119,128,133,144
수축기,강원,여성,27~28세,제외,113,30,3429,11,90,97,100,106,112,119,128,132,140
수축기,강원,여성,29~30세,제외,113,30,3111,11,90,96,100,106,112,119,128,133,141
수축기,강원,여성,31~32세,제외,113,30,2825,11,90,96,100,106,112,119,128,134,144
수축기,강원,여성,33~34세,제외,114,31,2758,11,90,97,100,106,113,120,129,134,149
수축기,강원,여성,35~36세,제외,114,31,3269,12,90,97,100,107,113,120,130,135,148
수축기,강원,여성,37~38세,제외,115,32,3777,12,91,98,100,107,114,120,130,137,152
수축기,강원,여성,39~40세,제외,117,33,5695,13,91,98,101,108,116,124,133,138,155
수축기,강원,여성,41~42세,제외,117,32,5486,13,91,98,102,108,116,124,133,139,154
수축기,강원,여성,43~44세,제외,117,33,6124,13,90,99,102,109,116,125,135,139,156
수축기,강원,여성,45~46세,제외,118,33,6193,13,92,100,103,110,117,126,135,140,158
수축기,강원,여성,47~48세,제외,119,33,6217,13,92,99,102,110,118,128,136,140,158
수축기,강원,여성,49~50세,제외,120,34,6392,13,92,100,103,110,118,128,137,142,158
수축기,강원,여성,51~52세,제외,120,34,5701,14,92,99,103,110,118,129,137,142,157
수축기,강원,여성,53~54세,제외,120,34,5374,13,92,100,103,111,119,130,138,142,156
수축기,강원,여성,55~56세,제외,120,34,5484,14,92,100,104,111,119,130,138,143,160
수축기,강원,여성,57~58세,제외,121,34,6047,14,93,100,105,112,120,130,139,145,160
수축기,강원,여성,59~60세,제외,122,34,5380,14,94,101,106,113,120,131,139,146,159
수축기,강원,여성,61~62세,제외,123,36,4356,15,92,101,106,114,122,132,140,148,166
수축기,강원,여성,63~64세,제외,124,35,3457,14,95,103,108,115,123,133,142,150,162
수축기,강원,여성,65~66세,제외,125,36,2706,15,95,102,108,115,124,134,143,150,167
수축기,강원,여성,67~68세,제외,126,35,1616,15,97,103,109,116,125,135,142,151,166
수축기,강원,여성,69~70세,제외,127,36,1494,15,97,105,110,116,127,136,145,153,170
